nome,categoria,cidade,morada,telefone,rating,avaliacoes,tem_website,website_url
Change Estúdio,Yoga Pilates,Porto,"R. de Agramonte 212, 4150-568 Porto, Portugal",936 334 516,4.9,10,Nao,
PILATES.UP Studio,Yoga Pilates,Porto,"R. Calouste Gulbenkian 39, 4050-145 Porto, Portugal",912 655 057,5,14,Nao,
Yoga House Porto,Yoga Pilates,Porto,"Av. da Boavista 1756 4 esquerdo, 4100-116 Porto, Portugal",915 778 531,5,47,Nao,
Self Realization Fellowship Boa Vista,Yoga Pilates,Porto,"Centro Comercial Parque Itália, Pct Adelino Amaro da Costa 748 5 andar direito - sala 504, 4050-012 Porto, Portugal",913 566 245,5,1,Nao,
Ser Yoga,Yoga Pilates,Porto,"R. do Rosário 151, 4050-381 Porto, Portugal",916 834 223,5,3,Nao,
Pilates Avenida,Yoga Pilates,Vila Nova de Gaia,"Av. da República 1098 SL/D, 4430-192 Vila Nova de Gaia, Portugal",932 995 648,5,35,Nao,
Gayapati,Yoga Pilates,Vila Nova de Gaia,"R. Oliveiras 340, 4405-889 Vila Nova de Gaia, Portugal",914 817 074,5,56,Nao,
Espaço Viva Pilates,Yoga Pilates,Matosinhos,"Av. Dom Afonso Henriques 1196 sl 106 e 702, 4450-012 Matosinhos, Portugal",912 064 748,5,19,Nao,
Balance Pilates Studio,Yoga Pilates,Matosinhos,"n, R. Manuel Dias da Fonseca 254, 4450-125 Matosinhos, Portugal",,4.9,13,Nao,
Estúdio Mariana Almeida,Yoga Pilates,Porto,"Alameda Dr. António Macedo, 4250-053 Porto, Portugal",916 938 026,5,12,Nao,
Plenaphorma Pilates&Fitness Studio,Yoga Pilates,Porto,"Av. de Fernão de Magalhães 2946, 4350-162 Porto, Portugal",934 502 207,5,25,Nao,
MOVE | Pilates Antas,Yoga Pilates,Porto,"R. Prof. Manuel Baganha 283 loja B, 4350-009 Porto, Portugal",933 392 020,5,44,Nao,
Siddhi - Yoga & Terapias,Yoga Pilates,Gondomar,"R. Alto de Barreiros 649, 4510-484 Fânzeres, Portugal",966 211 285,5,6,Nao,
Yoga Espinho. Áshrama Espinho - Centro de Yoga,Yoga Pilates,Espinho,"R. 33 942, 4500-314 Espinho, Portugal",928 028 838,5,10,Nao,
Essência da Alma - Centro de Bem-Estar e Desenvolvimento Pessoal,Yoga Pilates,Vila Nova de Gaia,"R. da Guarda 1948, 4415-475 Grijó, Portugal",934 063 311,5,1,Nao,
Pro Yoga,Yoga Pilates,Espinho,"R. Gaspar Corte Real 553, 3885-580 Esmoriz, Portugal",919 011 116,4.9,17,Nao,
O Coelhinho,Creche ATL,Porto,"R. da Firmeza 140, 4000-225 Porto, Portugal",22 518 9214,5,6,Nao,
"Os Rabinos - Jardim De Infancia, Lda",Creche ATL,Porto,"R. de António Patrício 255, 4150 Porto, Portugal",22 606 8621,4.9,8,Nao,
Infantário Nova Aurora,Creche ATL,Porto,"R. Prof. Agostinho da Silva 34, 4250 Porto, Portugal",,4.3,3,Nao,
"O Cóquinhas - Creche, Jardim de Infância e ATL",Creche ATL,Matosinhos,"R. de Recarei 699 4465, 4465 Leça do Balio, Portugal",934 162 568,4.8,16,Nao,
Creche Jardim De Infáncia Atl,Creche ATL,Vila Nova de Gaia,"R. Açores, 4430-999 Vila Nova de Gaia, Portugal",,,0,Nao,
Infantário A Minha Janela,Creche ATL,Porto,"R. de Miguel Bombarda 208, 4050-377 Porto, Portugal",22 205 5957,3.7,3,Nao,
"Maria Manuela Leite - Infantário E Atl, Unipessoal Lda.",Creche ATL,Vila Nova de Gaia,"R. Dr. Flórido Toscano 35, Vilar do Paraíso, 4405-853 Vila Nova de Gaia, Portugal",22 753 2696,4.9,14,Nao,
"O Chorão - Creche, Jardim de Infância e ATL",Creche ATL,Gondomar,"R. da Venda Nova 81, 4435-469 Rio Tinto, Portugal",22 480 1550,5,5,Nao,
Jardim de Infância de Perafita,Creche ATL,Matosinhos,"R. Ocidental 74-88, 4455 Perafita, Portugal",,5,4,Nao,
COLÉGIO FONTE DOS DOIS AMIGOS,Creche ATL,Matosinhos,"R. Dr. José Ventura 242, 4450-172 Matosinhos, Portugal",910 502 661,4.8,20,Nao,
O Mundo Mágico,Creche ATL,Porto,"do e 176 081, R. Buçaco 142, 4350 Porto, Portugal",22 099 7499,4.3,6,Nao,
Infantário do Manso,Creche ATL,Matosinhos,"R. Central do Manso 131, 4465 Leça do Balio, Portugal",22 948 6039,4.4,8,Nao,
INFANTÁRIO TERNURA,Creche ATL,Maia,"R. Pte. de Parada 541, 4425-010 Águas Santas, Portugal",915 144 678,3.9,18,Nao,
República Da Pequenada - Centro Clínico E Educacional Lda,Creche ATL,Maia,"R. Chantre 44, 4465 Maia, Portugal",22 948 1890,5,1,Nao,
Centro Infantil de Valbom,Creche ATL,Vila Nova de Gaia,"R. Dr. Joaquim Manuel Costa 596, 4420-438 Valbom, Portugal",22 466 4410,4.6,9,Nao,
Infantário Sonho Mágico - Associação Vai Avante,Creche ATL,Gondomar,"Tv. Dom João I, 4420-004 S. Cosme, Portugal",,4.3,6,Nao,
A Fisga Infantário e Jardim de Infância,Creche ATL,Gondomar,"R. da Ferraria 555, 4435-451 Rio Tinto, Portugal",22 480 2997,4.6,7,Nao,
Jardim de Infância Urbanitos,Creche ATL,Vila Nova de Gaia,"R. Dom Francisco d'Almeida 153, 4420-425 Valbom, Portugal",22 464 1531,5,1,Nao,
Jardim de Infância do Vinhal,Creche ATL,Gondomar,"R. Dr. Abel Salazar 7, 4420 S. Cosme, Portugal",,4.8,4,Nao,
"Jardim Infância ""O Mineiro""",Creche ATL,Gondomar,"4510-386 São Pedro da Cova, Portugal",,5,1,Nao,
Jardim de Infância e ATL - Santa Casa de Misericórdia de Vale de Cambra,Creche ATL,Espinho,"3730 Vale de Cambra, Portugal",,5,1,Nao,
Jardim de Infância de Baguim do Monte,Creche ATL,Gondomar,"R. Padre Camilo Luís Morais Bessa, 4435-763 Baguim do Monte, Portugal",937 109 776,5,3,Nao,
Jardim Escola - A Cegonha,Creche ATL,Valongo,"R. Bartolomeu Dias 184, 4440-452 Valongo, Portugal",22 422 6537,4.3,7,Nao,
Alegria de Aprender,Creche ATL,Gondomar,"Av. da Conduta 203, 4435-485 Rio Tinto, Portugal",22 488 1466,4.4,27,Nao,
Jardim Infantil e Salas de Estudo B. PioXII,Creche ATL,Porto,"D. 4350-262, R. de Sebastião 95, Porto, Rua, 4350 Porto, Portugal",22 549 0515,5,4,Nao,
Centro Infantil - Santa Casa Da Misericórdia Espinho,Creche ATL,Espinho,"R. 37 4500, 4500-330 Espinho, Portugal",22 734 1661,4,4,Nao,
"Colegio Infantil Circo Magico, Lda.",Creche ATL,Vila Nova de Gaia,"R. Dr. Ernesto Castro 180, 4415-455 Grijó, Portugal",22 764 6160,4.6,12,Nao,
Centro Infantil De Lourosa,Creche ATL,Espinho,"R. Infantário, 4535 Lourosa, Portugal",,4.7,10,Nao,
RC Studio Fitness,Personal Trainer,Porto,"R. São Roque da Lameira 1358, 4350-304 Porto, Portugal",914 049 155,5,20,Nao,
Prime pt.studio,Personal Trainer,Porto,"Rua de Costa Cabral 2228, 4200-218 Porto, Portugal",926 871 646,4.9,13,Nao,
Estúdio 24 Premium Fitness Experience,Personal Trainer,Porto,"Rua dos Castelos 235, R. Actor Soares Correia 16 loja 24, 4250-117 Porto, Portugal",919 050 467,5,5,Nao,
Bound,Personal Trainer,Porto,"R. Prof. Sousa Júnior nº84, 4250-478 Porto, Portugal",912 697 844,4.9,40,Nao,
CAT - Pavilhao Desportivo,Personal Trainer,Porto,"R. de Alves Redol 386B, 4050-043 Porto, Portugal",931 361 382,4.7,20,Nao,
Tânia Ximenes Personal Training Studio,Personal Trainer,Vila Nova de Gaia,"R. Dom António Ferreira Gomes 273, 4430-112 Vila Nova de Gaia, Portugal",,5,19,Nao,
Filipa Machado Training Studio,Personal Trainer,Vila Nova de Gaia,"R. Açores 67, 4430-643 Vila Nova de Gaia, Portugal",918 732 925,5,21,Nao,
Personal Training Blueprint,Personal Trainer,Porto,"R. do Jornal de Notícias 205, 4100-296 Porto, Portugal",912 965 035,5,30,Nao,
Rigid Fitness,Personal Trainer,Porto,"R. Pedro Homem de Melo 55 Loja 7 e 8, 4150-599 Porto, Portugal",925 432 759,5,20,Nao,
Ginásio ao ar livre,Personal Trainer,Maia,"4425-193 Águas Santas, Portugal",,4.3,7,Nao,
2Fit Maia,Personal Trainer,Maia,"R. 5 de Outubro 156, Gueifães, 4475-302 Milheirós, Portugal",22 960 5175,4.7,23,Nao,
Workio Fitness Studio,Personal Trainer,Maia,"R. Dr. Carlos Pires Felgueiras 220, 4470-157 Maia, Portugal",914 807 880,4.8,27,Nao,
Apolo Fitness Studio,Personal Trainer,Maia,"Rua de S. Romão 122, 4470-150 Maia, Portugal",939 133 833,5,7,Nao,
Studio 8,Personal Trainer,Maia,"R. Simão Bolívar 445 B, 4470-214 Maia, Portugal",913 941 962,5,5,Nao,
Pit Power - Ginásio & Fitness Center,Personal Trainer,Gondomar,"R. Dr. Francisco Sá Carneiro 283, 4420-129 Gondomar, Portugal",22 491 4711,4.4,129,Nao,
Ginásio Gym Power,Personal Trainer,Gondomar,"Rua dos, R. Estrelas de Fânzeres, 4510-560 Fânzeres, Portugal",,4.8,43,Nao,
CT UNBROKEN oldschool *Novo Ginásio*,Personal Trainer,Porto,"Rua de Costa Cabral 1092, 4200-123 Porto, Portugal",931 700 378,4.5,110,Nao,
Ginásio Boa Forma fanzeres gondomar,Personal Trainer,Gondomar,"R. Alto de Barreiros 539, 4510-671 Fânzeres, Portugal",22 114 3096,5,5,Nao,
Estúdio 4420,Personal Trainer,Gondomar,"R. Prof. Bismark 190, 4420-283 Gondomar, Portugal",916 645 638,5,23,Nao,
All About Posing,Personal Trainer,Porto,"Rua de Costa Cabral 1092, 4200-123 Porto, Portugal",939 865 612,5,16,Nao,
Hangar 21 Crossbox,Personal Trainer,Maia,"V. Rota dos Móveis nº 406 D, 4585-325 Gandra, Portugal",,4.9,22,Nao,
STUDIO PREMIUM Personal Trainer e Aulas de Grupo,Personal Trainer,Porto,"R. Central de Campo 1534, 4440-038 Campo, Portugal",916 342 433,5,8,Nao,
BASE Gym,Personal Trainer,Porto,"R. São Tiago 207, Fânzeres, 4510-670 Porto, Portugal",914 408 575,4.9,30,Nao,
LOYAL Fitness Studio,Personal Trainer,Maia,"R. de São Tiago 74 loja 77, 4585-513 Rebordosa, Portugal",934 129 946,5,35,Nao,
Dynamic Fitness Studio,Personal Trainer,Gondomar,"R. Regueirais 18, 4435-207 Rio Tinto, Portugal",929 386 046,5,4,Nao,
Pure Training Solutions,Personal Trainer,Porto,"Complexo Desportivo do Monte Aventino, Rua do Monte Aventino, 4350-435 Porto, Portugal",937 040 152,4.9,8,Nao,
First Step | Fitness Studio,Personal Trainer,Porto,"R. Nova de São Crispim, 4000-364 Porto, Portugal",931 428 007,5,4,Nao,
